filename	enum	defaultf0floor	defaultf0ceiling	idx	character	case	minTime	maxTime	char_duration	boundary	syl_rhyme	syl_rhyme_minTime	syl_rhyme_maxTime	syl_rhyme_duration	rhyme	rhyme_minTime	rhyme_maxTime	rhyme_duration	f0min	f0max	f0min_time	f0max_time	step1	step2	step3	step4	step5	step6	step7	step8	step9	step10	step11	step12	step13	step14	step15	step16	step17	step18	step19	step20	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16	t17	t18	t19	t20
S2diaB2	6	60.0	420.0	7	子	Object(suffix)	1.28448	1.5625	0.27802	1	I	1.4113	1.5625	0.1512	I	1.4113	1.5225	0.1112	62.081	81.442	1.500828891188402	1.434840572088293	1.4113	1.41686	1.42242	1.42798	1.43354	1.4391	1.44466	1.45022	1.45578	1.46134	1.4669	1.47246	1.47802	1.48358	1.48914	1.4947	1.50026	1.50582	1.51138	1.51694	80.075	80.075	80.617	81.225	81.394	81.319	80.946	80.117	79.006	76.256	73.506	71.614	69.819	67.219	64.186	62.321	62.191	62.18	62.818	63.456
S2diaNB2	0	60.0	330.0	1	小	Name(prefix)	0.5125	0.7179	0.2054	0	yaw	0.6467	0.7179	0.0712	yaw	0.6667	0.7179	0.0512	160.023	165.362	0.6829557431216938	0.7179	0.6667	0.66926	0.67182	0.67438	0.67694	0.6795	0.68206	0.68462	0.68718	0.68974	0.6923	0.69486	0.69742	0.69998	0.70254	0.7051	0.70766	0.71022	0.71278	0.71534	160.99	160.754	160.518	160.282	160.113	160.094	160.074	160.054	160.035	160.202	160.617	161.032	161.447	161.862	162.421	163.099	163.777	164.456	165.134	165.543
S2diaNB2	1	60.0	330.0	2	银	Name	0.7179	0.9625	0.2446	0	in	0.757	0.9625	0.2055	in	0.757	0.9625	0.2055	119.379	158.316	0.9625	0.757	0.757	0.76728	0.77755	0.78782	0.7981	0.80838	0.81865	0.82893	0.8392	0.84947	0.85975	0.87003	0.8803	0.89058	0.90085	0.91112	0.9214	0.93168	0.94195	0.95223	159.86	157.703	155.615	151.287	147.418	142.596	138.813	136.447	133.814	131.723	129.901	128.097	126.53	125.161	123.015	121.609	120.691	120.047	119.602	119.351
S2diaNB2	2	60.0	330.0	3	拿	Verb	0.9625	1.0842	0.1217	0	a	1.00161	1.0842	0.08259	a	1.00161	1.0842	0.08259	106.762	115.43	1.0842	1.00161	1.00161	1.00574	1.00987	1.014	1.01813	1.02226	1.02639	1.03052	1.03465	1.03878	1.0429	1.04703	1.05116	1.05529	1.05942	1.06355	1.06768	1.07181	1.07594	1.08007	116.655	116.234	115.814	115.381	114.815	114.25	113.675	112.956	112.237	111.523	110.962	110.401	109.839	109.271	108.703	108.135	107.683	107.234	106.784	106.299
S2diaNB2	3	60.0	330.0	4	了	Aspect	1.0842	1.1431	0.0589	0	o	1.10475	1.1431	0.03835	o	1.10475	1.1431	0.03835	103.394	106.34	1.138639455782313	1.113497407719634	1.10475	1.10667	1.10858	1.1105	1.11242	1.11434	1.11625	1.11817	1.12009	1.12201	1.12392	1.12584	1.12776	1.12968	1.13159	1.13351	1.13543	1.13735	1.13926	1.14118	105.968	106.048	106.128	106.209	106.289	106.31	106.226	106.141	106.057	105.973	105.889	105.805	105.481	105.113	104.745	104.378	104.01	103.642	103.394	103.394
S2diaNB2	4	60.0	330.0	5	个	Classifier	1.1431	1.22184	0.07874	0	o	1.1925	1.22184	0.02934	o	1.1925	1.22184	0.02934	98.202	98.435	1.22184	1.1981164029303015	1.1925	1.19397	1.19543	1.1969	1.19837	1.19983	1.2013	1.20277	1.20424	1.2057	1.20717	1.20864	1.2101	1.21157	1.21304	1.2145	1.21597	1.21744	1.21891	1.22037	98.379	98.389	98.398	98.408	98.417	98.427	98.432	98.405	98.378	98.35	98.323	98.296	98.268	98.241	98.214	98.024	97.722	97.42	97.118	96.816
S2diaNB2	5	60.0	330.0	6	篮	Object	1.22184	1.40855	0.18671	0	E	1.2519	1.40855	0.15665	E	1.2519	1.39855	0.14665	86.001	94.39	1.39855	1.2883816712314635	1.2519	1.25923	1.26656	1.2739	1.28123	1.28856	1.2959	1.30323	1.31056	1.31789	1.32523	1.33256	1.33989	1.34722	1.35455	1.36189	1.36922	1.37655	1.38389	1.39122	90.581	90.987	91.891	93.545	94.189	94.388	94.176	93.759	92.833	92.184	91.735	90.924	90.072	89.272	88.59	88.043	87.626	87.229	86.484	85.243
S2diaNB2	6	60.0	330.0	7	子	Object(suffix)	1.40855	1.65589	0.24734	1	I	1.53506	1.65589	0.12083	I	1.53506	1.62589	0.09083	72.558	86.945	1.62589	1.538639455782313	1.53506	1.5396	1.54414	1.54868	1.55323	1.55777	1.56231	1.56685	1.57139	1.57593	1.58048	1.58502	1.58956	1.5941	1.59864	1.60318	1.60772	1.61227	1.61681	1.62135	86.945	86.754	85.857	84.959	83.875	82.573	81.271	79.454	77.425	75.395	75.234	75.162	75.021	74.609	74.196	73.738	73.226	72.713	71.26	69.399
S2diaN1A2	0	80.0	420.0	1	小	Name(prefix)	0.37431	0.57535	0.20104	0	yaw	0.50176	0.57535	0.07359	yaw	0.52176	0.57535	0.05359	162.614	168.105	0.5303105036129869	0.5643280645077535	0.52176	0.52444	0.52712	0.5298	0.53248	0.53516	0.53784	0.54052	0.5432	0.54588	0.54856	0.55123	0.55391	0.55659	0.55927	0.56195	0.56463	0.56731	0.56999	0.57267	164.304	163.755	163.205	162.655	163.092	163.608	164.125	164.641	165.158	165.674	166.191	166.57	166.789	167.009	167.228	167.447	167.666	167.885	168.104	167.314
S2diaN1A2	1	80.0	420.0	2	英	Name	0.57535	0.7833	0.20795	0	yin	0.57535	0.7833	0.20795	yin	0.57535	0.7833	0.20795	132.32	171.452	0.6565391115588292	0.7509003142207848	0.57535	0.58575	0.59615	0.60654	0.61694	0.62734	0.63774	0.64813	0.65853	0.66893	0.67932	0.68972	0.70012	0.71052	0.72091	0.73131	0.74171	0.75211	0.7625	0.7729	166.521	163.442	158.744	152.925	147.509	142.293	137.617	133.127	133.091	134.031	136.525	139.198	144.08	149.158	156.806	164.011	168.151	170.751	167.295	164.803
S2diaN1A2	2	80.0	420.0	3	捏	Verb	0.7833	0.88623	0.10293	0	yE	0.80868	0.88623	0.07755	yE	0.80868	0.87623	0.06755	162.26	171.076	0.8572577827785951	0.8128692467716125	0.80868	0.81206	0.81543	0.81881	0.82219	0.82557	0.82894	0.83232	0.8357	0.83908	0.84245	0.84583	0.84921	0.85259	0.85596	0.85934	0.86272	0.8661	0.86947	0.87285	170.662	170.718	170.131	169.543	168.955	168.368	167.78	166.977	166.076	165.175	164.273	163.372	162.471	162.37	162.513	162.656	162.799	162.943	163.086	162.762
S2diaN1A2	3	80.0	420.0	4	了	Aspect	0.88623	0.95802	0.07179	0	o	0.92243	0.95802	0.03559	o	0.94243	0.95802	0.01559	145.702	145.702	0.95802	0.94243	0.94243	0.94321	0.94399	0.94477	0.94555	0.94633	0.94711	0.94789	0.94867	0.94945	0.95022	0.951	0.95178	0.95256	0.95334	0.95412	0.9549	0.95568	0.95646	0.95724	150.344	149.866	149.388	148.91	148.432	147.954	147.476	146.998	146.52	146.042	145.398	144.343	143.288	142.233	141.178	140.123	139.069	138.014	136.959	135.904
S2diaN1A2	4	80.0	420.0	5	个	Classifier	0.95802	1.02619	0.06817	0	o	0.99305	1.02619	0.03314	o	0.99305	1.02619	0.03314	111.626	111.626	1.02619	0.99305	0.99305	0.99471	0.99636	0.99802	0.99968	1.00134	1.00299	1.00465	1.00631	1.00796	1.00962	1.01128	1.01293	1.01459	1.01625	1.0179	1.01956	1.02122	1.02288	1.02453	114.277	114.018	113.759	113.5	113.24	112.981	112.722	112.463	112.204	111.945	111.686	110.698	109.493	108.289	107.084	105.879	104.675	103.47	102.265	101.061
S2diaN1A2	5	80.0	420.0	6	狮	Object	1.02619	1.26474	0.23855	0	I	1.20797	1.26474	0.05677	I	1.20797	1.26474	0.05677	95.169	99.839	1.2233876543588473	1.2535770660455754	1.20797	1.21081	1.21365	1.21649	1.21932	1.22216	1.225	1.22784	1.23068	1.23352	1.23636	1.23919	1.24203	1.24487	1.24771	1.25055	1.25339	1.25622	1.25906	1.2619	96.244	96.083	95.948	95.813	95.678	95.542	95.407	95.272	95.328	95.99	96.653	97.316	97.979	98.641	99.304	99.779	99.465	99.152	98.838	98.524
S2diaN1A2	6	80.0	420.0	7	子	Object(suffix)	1.26474	1.4005	0.13576	1	I	1.35373	1.4005	0.04677	I	1.35373	1.4005	0.04677	85.015	95.267	1.4005	1.35373	1.35373	1.35607	1.35841	1.36075	1.36308	1.36542	1.36776	1.3701	1.37244	1.37478	1.37712	1.37945	1.38179	1.38413	1.38647	1.38881	1.39115	1.39348	1.39582	1.39816	100.276	99.556	98.836	98.116	97.396	96.676	95.957	95.216	94.018	92.819	91.62	90.421	89.223	88.024	86.825	85.626	84.877	84.596	84.315	84.034
S2diaD2	0	50.0	440.0	1	小	Name(prefix)	0.40317	0.61215	0.20898	0	yaw	0.54376	0.61215	0.06839	yaw	0.55376	0.61215	0.05839	170.427	175.978	0.5714767327039656	0.61215	0.55376	0.55668	0.5596	0.56252	0.56544	0.56836	0.57128	0.5742	0.57712	0.58004	0.58296	0.58587	0.58879	0.59171	0.59463	0.59755	0.60047	0.60339	0.60631	0.60923	172.128	171.823	171.517	171.211	170.905	170.599	170.527	170.754	170.981	171.208	171.435	171.662	171.889	172.325	172.909	173.492	174.075	174.658	175.241	175.825
S2diaD2	1	50.0	440.0	2	映	Name	0.61215	0.8725	0.26035	0	in	0.65994	0.8725	0.21256	in	0.70141	0.8725	0.17109	64.542	87.731	0.8674604579925058	0.70141	0.70141	0.70996	0.71852	0.72707	0.73563	0.74418	0.75274	0.76129	0.76985	0.7784	0.78696	0.79551	0.80406	0.81262	0.82117	0.82973	0.83828	0.84684	0.85539	0.86395	94.709	87.76	84.835	81.926	78.24	74.148	71.032	69.988	68.943	70.665	72.436	73.43	73.995	74.653	75.523	76.394	75.293	74.127	71.229	67.313
S2diaD2	2	50.0	440.0	3	买	Verb	0.8725	1.18998	0.31748	0	@y	1.02127	1.18998	0.16871	@y	1.09218	1.17998	0.0878	80.178	86.645	1.09218	1.1323572218207076	1.09218	1.09657	1.10096	1.10535	1.10974	1.11413	1.11852	1.12291	1.1273	1.13169	1.13608	1.14047	1.14486	1.14925	1.15364	1.15803	1.16242	1.16681	1.1712	1.17559	68.517	71.39	74.263	77.135	80.008	81.514	82.933	84.352	85.772	86.307	85.429	84.551	83.673	82.795	82.84	83.075	83.31	83.546	83.305	81.8
S2diaD2	3	50.0	440.0	4	了	Aspect	1.18998	1.25939	0.06941	0	o	1.22519	1.25939	0.0342	o	1.22519	1.23939	0.0142	89.978	89.978	1.22519	1.23939	1.22519	1.2259	1.22661	1.22732	1.22803	1.22874	1.22945	1.23016	1.23087	1.23158	1.23229	1.233	1.23371	1.23442	1.23513	1.23584	1.23655	1.23726	1.23797	1.23868	90.076	90.061	90.047	90.033	90.018	90.004	89.989	90.03	90.26	90.489	90.719	90.949	91.178	91.408	91.637	91.867	92.097	92.326	92.556	92.786
S2diaD2	4	50.0	440.0	5	双	Classifier	1.25939	1.48186	0.22247	0	waN	1.34117	1.48186	0.14069	waN	1.35117	1.48186	0.13069	103.352	105.556	1.4335959666826557	1.35117	1.35117	1.3577	1.36424	1.37077	1.37731	1.38384	1.39038	1.39691	1.40345	1.40998	1.41651	1.42305	1.42958	1.43612	1.44265	1.44919	1.45572	1.46226	1.46879	1.47533	106.765	105.722	104.68	103.821	104.322	104.823	105.3	105.385	105.47	105.555	104.838	104.118	103.398	103.67	104.009	104.348	104.173	103.924	103.676	103.61
S2diaD2	5	50.0	440.0	6	袜	Object	1.48186	1.67894	0.19708	0	a	1.52225	1.67894	0.15669	a	1.52225	1.65894	0.13669	84.708	101.764	1.6196212924921591	1.52225	1.52225	1.52908	1.53592	1.54275	1.54959	1.55642	1.56326	1.57009	1.57693	1.58376	1.59059	1.59743	1.60426	1.6111	1.61793	1.62477	1.6316	1.63844	1.64527	1.65211	102.284	101.826	100.935	99.977	99.019	97.247	95.423	93.602	92.001	90.401	88.813	87.367	85.921	84.712	84.74	84.768	85.046	86.143	87.24	87.975
S2diaD2	6	50.0	440.0	7	子	Object(suffix)	1.67894	1.9641	0.28516	1	I	1.79142	1.9641	0.17268	I	1.80142	1.86908	0.06766	80.295	86.31	1.86908	1.80142	1.80142	1.8048	1.80819	1.81157	1.81495	1.81834	1.82172	1.8251	1.82848	1.83187	1.83525	1.83863	1.84202	1.8454	1.84878	1.85217	1.85555	1.85893	1.86231	1.8657	86.24	86.267	86.295	85.902	85.021	84.141	83.26	82.38	81.499	81.029	80.892	80.755	80.618	80.481	80.345	78.388	75.407	72.426	69.445	66.464
S2diaND2	0	60.0	270.0	1	小	Name(prefix)	0.21584	0.43081	0.21497	0	yaw	0.34758	0.43081	0.08323	yaw	0.34758	0.43081	0.08323	183.805	205.192	0.43081	0.35051303854875276	0.34758	0.35174	0.3559	0.36006	0.36423	0.36839	0.37255	0.37671	0.38087	0.38503	0.3892	0.39336	0.39752	0.40168	0.40584	0.41	0.41416	0.41833	0.42249	0.42665	205.192	203.751	198.867	193.983	190.054	188.449	186.843	185.684	185.631	185.577	185.532	185.505	185.479	185.585	186.033	186.481	186.529	185.531	184.532	182.623
S2diaND2	1	60.0	270.0	2	映	Name	0.43081	0.6287	0.19789	0	in	0.46083	0.6287	0.16787	in	0.46083	0.6287	0.16787	85.694	149.645	0.576231600623235	0.46083	0.46083	0.46922	0.47762	0.48601	0.4944	0.5028	0.51119	0.51958	0.52798	0.53637	0.54477	0.55316	0.56155	0.56995	0.57834	0.58673	0.59513	0.60352	0.61191	0.62031	151.838	144.939	137.668	127.677	118.195	109.556	102.745	96.858	92.193	89.849	88.887	88.138	87.122	86.252	85.919	86.586	88.299	89.904	90.981	90.815
S2diaND2	2	60.0	270.0	3	买	Verb	0.6287	0.72514	0.09644	0	@y	0.6641	0.72514	0.06104	@y	0.6641	0.72514	0.06104	84.277	85.19	0.6857539123747745	0.72514	0.6641	0.66715	0.6702	0.67326	0.67631	0.67936	0.68241	0.68546	0.68852	0.69157	0.69462	0.69767	0.70072	0.70378	0.70683	0.70988	0.71293	0.71598	0.71904	0.72209	85.035	84.938	84.841	84.745	84.648	84.551	84.455	84.358	84.311	84.517	84.723	84.93	85.123	85.14	85.156	85.173	85.19	85.963	86.756	87.549
S2diaND2	3	60.0	270.0	4	了	Aspect	0.72514	0.78873	0.06359	0	o	0.74628	0.78873	0.04245	o	0.74628	0.78873	0.04245	89.78	92.715	0.74628	0.7880130385487528	0.74628	0.7484	0.75053	0.75265	0.75477	0.75689	0.75901	0.76114	0.76326	0.76538	0.76751	0.76963	0.77175	0.77387	0.77599	0.77812	0.78024	0.78236	0.78449	0.78661	89.471	89.626	89.78	89.8	89.82	89.839	89.859	89.879	89.91	90.025	90.141	90.257	90.373	90.489	90.66	91.023	91.386	91.749	92.112	92.474
S2diaND2	4	60.0	270.0	5	双	Classifier	0.78873	0.96992	0.18119	0	waN	0.86635	0.96992	0.10357	waN	0.86635	0.96992	0.10357	102.389	106.432	0.89678902673451	0.86635	0.86635	0.87153	0.87671	0.88189	0.88706	0.89224	0.89742	0.9026	0.90778	0.91296	0.91813	0.92331	0.92849	0.93367	0.93885	0.94403	0.94921	0.95438	0.95956	0.96474	109.693	107.85	106.068	104.489	102.911	102.543	102.447	102.542	102.923	103.303	103.206	103.104	103.256	103.595	103.921	104.174	104.428	104.442	104.375	104.232
S2diaND2	5	60.0	270.0	6	袜	Object	0.96992	1.14257	0.17265	0	a	1.01868	1.14257	0.12389	a	1.01868	1.12257	0.10389	88.162	97.695	1.12257	1.01868	1.01868	1.02387	1.02907	1.03426	1.03946	1.04465	1.04985	1.05504	1.06024	1.06543	1.07063	1.07582	1.08101	1.08621	1.0914	1.0966	1.10179	1.10699	1.11218	1.11738	98.956	97.998	97.188	96.448	95.745	95.142	94.539	93.8	93.041	92.219	91.324	90.469	90.239	90.009	89.797	89.595	89.311	88.779	88.247	87.589
S2diaND2	6	60.0	270.0	7	子	Object(suffix)	1.14257	1.38577	0.2432	1	I	1.2427	1.38577	0.14307	I	1.2827	1.31577	0.03307	60.783	71.507	1.3130130385487528	1.288013038548753	1.2827	1.28435	1.28601	1.28766	1.28931	1.29097	1.29262	1.29427	1.29593	1.29758	1.29923	1.30089	1.30254	1.3042	1.30585	1.3075	1.30916	1.31081	1.31246	1.31412	71.507	71.507	71.507	71.507	70.879	70.08	69.282	68.483	67.685	66.886	66.088	65.33	64.71	64.09	63.47	62.849	62.229	61.609	60.989	60.783
S2diaA2	0	80.0	400.0	1	小	Name(prefix)	0.32566	0.5625	0.23684	0	yaw	0.46283	0.5625	0.09967	yaw	0.47283	0.5625	0.08967	151.795	167.416	0.5501108347434676	0.47283	0.47283	0.47731	0.4818	0.48628	0.49076	0.49525	0.49973	0.50421	0.5087	0.51318	0.51767	0.52215	0.52663	0.53112	0.5356	0.54008	0.54457	0.54905	0.55353	0.55802	172.102	169.773	167.444	165.039	162.634	161.616	160.757	160.258	159.846	159.637	159.51	159.487	159.527	158.736	157.216	155.401	153.215	152.01	152.623	152.99
S2diaA2	1	80.0	400.0	2	英	Name	0.5625	0.6625	0.1	0	yin	0.5625	0.6625	0.1	yin	0.5625	0.6625	0.1	120.405	152.38	0.6624702350621271	0.5625	0.5625	0.5675	0.5725	0.5775	0.5825	0.5875	0.5925	0.5975	0.6025	0.6075	0.6125	0.6175	0.6225	0.6275	0.6325	0.6375	0.6425	0.6475	0.6525	0.6575	152.657	152.102	151.011	149.625	147.758	145.468	142.761	140.112	137.496	135.66	134.077	134.27	134.685	130.884	127.435	126.353	125.211	123.894	122.536	121.111
S2diaA2	2	80.0	400.0	0.1	儿	ADD	0.6625	0.78943	0.12693	0	R	0.6625	0.78943	0.12693	R	0.6625	0.78943	0.12693	121.221	154.518	0.6625	0.7701547285375242	0.6625	0.66885	0.67519	0.68154	0.68789	0.69423	0.70058	0.70693	0.71327	0.71962	0.72596	0.73231	0.73866	0.745	0.75135	0.7577	0.76404	0.77039	0.77674	0.78308	120.625	121.177	121.859	122.935	124.494	126.23	127.906	129.509	130.816	132.286	133.977	136.957	139.822	142.774	147.223	150.598	153.085	154.164	152.373	150.028
S2diaA2	3	80.0	400.0	3	捏	Verb	0.78943	0.95237	0.16294	0	yE	0.84824	0.95237	0.10413	yE	0.84824	0.95237	0.10413	141.074	151.537	0.8908354466007348	0.84824	0.84824	0.85345	0.85865	0.86386	0.86907	0.87427	0.87948	0.88469	0.88989	0.8951	0.90031	0.90551	0.91072	0.91592	0.92113	0.92634	0.93154	0.93675	0.94196	0.94716	156.181	153.373	150.973	149.341	146.778	143.438	142.043	141.314	141.169	141.185	141.959	142.977	144.464	146.02	147.634	148.374	148.809	149.099	149.308	149.07
S2diaA2	4	80.0	400.0	4	了	Aspect	0.95237	1.0225	0.07013	0	o	0.97411	1.0225	0.04839	o	0.97411	1.0125	0.03839	148.577	160.135	1.0125	0.9846375530786814	0.97411	0.97603	0.97795	0.97987	0.98179	0.98371	0.98563	0.98755	0.98947	0.99139	0.9933	0.99522	0.99714	0.99906	1.00098	1.0029	1.00482	1.00674	1.00866	1.01058	158.145	158.7	159.256	159.561	159.695	159.829	159.963	160.097	159.501	158.609	157.716	156.824	155.932	154.558	153.084	151.61	150.135	148.661	147.829	147.036
S2diaA2	5	80.0	400.0	5	个	Classifier	1.0225	1.1225	0.1	0	o	1.08291	1.1225	0.03959	o	1.08291	1.1225	0.03959	99.612	106.562	1.1225	1.0968922763380797	1.08291	1.08489	1.08687	1.08885	1.09083	1.09281	1.09479	1.09677	1.09875	1.10073	1.10271	1.10468	1.10666	1.10864	1.11062	1.1126	1.11458	1.11656	1.11854	1.12052	101.703	102.699	103.695	104.692	105.688	106.002	106.144	106.286	106.428	106.485	105.265	104.045	102.825	101.604	100.702	100.455	100.208	99.961	99.713	99.596
S2diaA2	6	80.0	400.0	6	狮	Object	1.1225	1.40843	0.28593	0	I	1.34055	1.40843	0.06788	I	1.34055	1.40843	0.06788	94.542	105.041	1.34055	1.3811813291922346	1.34055	1.34394	1.34734	1.35073	1.35413	1.35752	1.36091	1.36431	1.3677	1.3711	1.37449	1.37788	1.38128	1.38467	1.38807	1.39146	1.39485	1.39825	1.40164	1.40504	92.942	94.371	95.25	96.055	96.939	98.417	99.895	101.265	102.438	103.61	104.292	104.638	104.983	104.659	104.198	103.708	102.827	101.946	101.078	100.242
S2diaA2	7	80.0	400.0	7	子	Object(suffix)	1.40843	1.58448	0.17605	1	I	1.5253	1.58448	0.05918	I	1.5253	1.58448	0.05918	99.666	104.299	1.58448	1.5253	1.5253	1.52826	1.53122	1.53418	1.53714	1.54009	1.54305	1.54601	1.54897	1.55193	1.55489	1.55785	1.56081	1.56377	1.56673	1.56969	1.57264	1.5756	1.57856	1.58152	104.765	104.289	103.813	103.639	103.547	103.455	103.591	103.869	104.147	104.162	103.855	103.548	103.188	102.694	102.2	101.687	101.026	100.365	99.703	98.136
S2diaNA2	0	80.0	350.0	1	小	Name(prefix)	0.32844	0.52104	0.1926	0	yaw	0.43143	0.52104	0.08961	yaw	0.44143	0.52104	0.07961	136.838	142.634	0.4697369544707068	0.5029814674825949	0.44143	0.44541	0.44939	0.45337	0.45735	0.46133	0.46531	0.46929	0.47327	0.47725	0.48123	0.48522	0.4892	0.49318	0.49716	0.50114	0.50512	0.5091	0.51308	0.51706	142.317	141.963	141.608	140.759	139.82	138.882	137.943	137.004	137.652	138.641	139.63	140.62	141.609	141.94	142.104	142.268	142.432	142.596	141.909	140.972
S2diaNA2	1	80.0	350.0	2	英	Name	0.52104	0.69617	0.17513	0	yin	0.52104	0.69617	0.17513	yin	0.52104	0.69617	0.17513	118.597	137.927	0.5929030571804923	0.52104	0.52104	0.5298	0.53855	0.54731	0.55607	0.56482	0.57358	0.58234	0.59109	0.59985	0.6086	0.61736	0.62612	0.63487	0.64363	0.65239	0.66114	0.6699	0.67866	0.68741	140.035	137.975	134.302	130.591	126.942	123.32	120.717	119.586	118.674	119.296	119.918	121.935	124.216	126.011	127.421	128.967	130.882	132.796	134.512	136.226
S2diaNA2	2	80.0	350.0	3	捏	Verb	0.69617	0.8306	0.13443	0	yE	0.74667	0.8306	0.08393	yE	0.74667	0.8306	0.08393	136.633	141.464	0.7899956281855777	0.8210443226549986	0.74667	0.75087	0.75506	0.75926	0.76346	0.76765	0.77185	0.77605	0.78024	0.78444	0.78863	0.79283	0.79703	0.80122	0.80542	0.80962	0.81381	0.81801	0.82221	0.8264	139.954	140.094	139.693	139.292	138.892	138.491	138.115	137.773	137.43	137.087	136.744	136.864	137.207	137.55	137.893	138.237	138.877	139.548	140.218	140.889
S2diaNA2	3	80.0	350.0	4	了	Aspect	0.8306	0.90929	0.07869	0	o	0.85966	0.90929	0.04963	o	0.85966	0.90929	0.04963	145.551	151.491	0.85966	0.8783939307015952	0.85966	0.86214	0.86462	0.8671	0.86959	0.87207	0.87455	0.87703	0.87951	0.88199	0.88448	0.88696	0.88944	0.89192	0.8944	0.89688	0.89936	0.90185	0.90433	0.90681	116.317	124.758	133.2	141.641	150.083	150.877	150.14	149.403	148.666	147.929	147.192	146.455	145.717	144.22	142.5	140.779	139.059	137.338	135.618	133.898
S2diaNA2	4	80.0	350.0	5	个	Classifier	0.90929	1.00004	0.09075	0	o	0.96434	1.00004	0.0357	o	0.96434	1.00004	0.0357	92.186	105.64	1.00004	0.96434	0.96434	0.96613	0.96791	0.96969	0.97148	0.97327	0.97505	0.97684	0.97862	0.9804	0.98219	0.98398	0.98576	0.98755	0.98933	0.99111	0.9929	0.99469	0.99647	0.99826	106.397	106.159	105.92	105.681	104.645	103.444	102.243	101.042	99.841	98.64	97.44	96.239	95.038	93.837	92.636	91.871	91.368	90.865	90.362	89.859
S2diaNA2	5	80.0	350.0	6	狮	Object	1.00004	1.24158	0.24154	0	I	1.19015	1.24158	0.05143	I	1.19015	1.24158	0.05143	85.448	87.615	1.19015	1.2290994581610466	1.19015	1.19272	1.19529	1.19786	1.20044	1.20301	1.20558	1.20815	1.21072	1.21329	1.21586	1.21844	1.22101	1.22358	1.22615	1.22872	1.23129	1.23387	1.23644	1.23901	81.013	81.588	82.162	82.737	83.311	83.886	84.461	85.035	85.527	85.805	86.084	86.362	86.641	86.919	87.198	87.476	87.447	87.113	86.78	86.446
S2diaNA2	6	80.0	350.0	7	子	Object(suffix)	1.24158	1.4023	0.16072	1	I	1.35262	1.4023	0.04968	I	1.36262	1.3923	0.02968	82.618	84.521	1.3900000000000001	1.3671812351824786	1.36262	1.3641	1.36559	1.36707	1.36856	1.37004	1.37152	1.37301	1.37449	1.37598	1.37746	1.37894	1.38043	1.38191	1.3834	1.38488	1.38636	1.38785	1.38933	1.39082	84.127	84.206	84.286	84.365	84.444	84.517	84.376	84.234	84.093	83.952	83.811	83.67	83.528	83.387	83.246	83.105	82.964	82.822	82.681	82.618
S2diaN1B2	0	60.0	330.0	1	小	Name(prefix)	0.29212	0.4733	0.18118	0	yaw	0.39901	0.4733	0.07429	yaw	0.40901	0.4733	0.06429	146.805	150.015	0.4463852903184497	0.40901	0.40901	0.41222	0.41544	0.41865	0.42187	0.42508	0.4283	0.43151	0.43473	0.43794	0.44115	0.44437	0.44758	0.4508	0.45401	0.45723	0.46044	0.46366	0.46687	0.47009	153.479	152.316	151.152	150.001	149.401	148.802	148.202	147.652	147.426	147.201	146.976	146.826	146.912	146.998	147.084	147.21	147.408	147.607	147.806	148.038
S2diaN1B2	1	60.0	330.0	2	银	Name	0.4733	0.67908	0.20578	0	in	0.50082	0.67908	0.17826	in	0.50082	0.67908	0.17826	118.068	150.571	0.67908	0.50082	0.50082	0.50973	0.51865	0.52756	0.53647	0.54539	0.5543	0.56321	0.57212	0.58104	0.58995	0.59886	0.60778	0.61669	0.6256	0.63452	0.64343	0.65234	0.66125	0.67017	151.676	149.255	146.048	143.79	140.923	137.521	133.583	132.118	130.896	129.106	126.912	125.289	123.969	122.258	120.825	119.645	118.746	118.267	118.077	118.001
S2diaN1B2	2	60.0	330.0	3	拿	Verb	0.67908	0.78845	0.10937	0	a	0.71157	0.78845	0.07688	a	0.71157	0.78845	0.07688	101.346	114.256	0.78845	0.71157	0.71157	0.71541	0.71926	0.7231	0.72695	0.73079	0.73463	0.73848	0.74232	0.74617	0.75001	0.75385	0.7577	0.76154	0.76539	0.76923	0.77307	0.77692	0.78076	0.78461	116.99	115.492	113.945	112.169	110.393	108.617	107.68	106.813	105.946	105.407	105.028	104.65	104.215	103.702	103.188	102.688	102.253	101.818	101.382	100.335
S2diaN1B2	3	60.0	330.0	4	了	Aspect	0.78845	0.8577	0.06925	0	o	0.82675	0.8577	0.03095	o	0.82675	0.8477	0.02095	94.309	97.288	0.8435827664399093	0.82675	0.82675	0.8278	0.82884	0.82989	0.83094	0.83199	0.83303	0.83408	0.83513	0.83618	0.83722	0.83827	0.83932	0.84037	0.84142	0.84246	0.84351	0.84456	0.84561	0.84665	98.347	98.091	97.835	97.579	97.323	97.072	96.822	96.573	96.323	96.074	95.824	95.575	95.325	95.075	94.826	94.576	94.327	94.309	94.309	94.309
